AmenitiesId,Amenities
32099571,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Free street parking, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, Private living room, Hot water, Bed linens, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Single level home, Patio or balcony"
32159739,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Washer, Essentials, Hangers, Hair dryer, Iron, Hot water"
32166129,"Wifi, Air conditioning, Kitchen, Paid parking off premises, Smoking allowed, Pets allowed, Indoor fireplace, Heating, Family/kid friendly, Suitable for events, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Private entrance, Outlet covers, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Beach essentials, Long term stays allowed, Wide hallway clearance, Wide doorway, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Host greets you, Waterfront, Fixed grab bars for shower, Roll-in shower"
32237387,"TV, Wifi, Air conditioning, Free parking on premises, Heating, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer"
32338059,"TV, Wifi, Kitchen, Dryer, Smoke detector, Essentials, Hangers, Iron, Laptop friendly workspace"
32503574,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Washer, Dryer, Smoke detector, Essentials, Shampoo, Lock on bedroom door, Hangers, Laptop friendly workspace"
32546106,"TV, Internet, Wifi, Air conditioning, Kitchen, Pets allowed, Elevator, Heating, Family/kid friendly, Washer, Essentials, 24-hour check-in, Hair dryer, Iron, Crib"
32546244,"TV, Wifi, Kitchen, Free parking on premises, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Host greets you"
32645900,"Wifi, Air conditioning, Family/kid friendly, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Lockbox"
32734009,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Elevator, Washer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Long term stays allowed"
32805549,"TV, Wifi, Kitchen, Elevator, Heating, Essentials, Hangers, Hot water"
32835270,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace"
32843905,"TV, Cable TV, Wifi, Kitchen, Free street parking, Washer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Bathtub, Hot water, Extra pillows and blankets, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout"
3288487,"Kitchen, Washer, Essentials"
32934486,"Wifi, Kitchen, Heating, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hair dryer, Iron, Laptop friendly workspace, Bed linens, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Cleaning before checkout"
3376567,"Wifi, Air conditioning, Kitchen, Free street parking, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Well-lit path to entrance, Host greets you"
3383677,"TV, Internet, Wifi, Kitchen, Elevator, Heating, Family/kid friendly, Washer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hair dryer, Hot water"
31506064,"TV, Wifi, Kitchen, Free parking on premises, Elevator, Washer, Essentials, Lock on bedroom door, Private entrance"
4069429,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Elevator, Hot tub, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Safety card, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Hot water, Luggage dropoff allowed, Long term stays allowed, Paid parking on premises"
3157408,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Free parking on premises, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer"
31989710,"TV, Air conditioning, Kitchen, Free parking on premises, Essentials, Hangers, Iron, Private entrance, Children’s dinnerware, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, BBQ grill, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Beachfront"
32024517,"TV, Wifi, Air conditioning, Kitchen, Hangers, Hair dryer, Iron, Private entrance, Window guards, Table corner guards, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Stove, Other"
3208863,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Doorman, Gym, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials, Hangers, Hair dryer, Iron, Bed linens"
32165831,"Wifi, Kitchen, Breakfast, Elevator, Heating, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Long term stays allowed"
32224265,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, Private entrance"
32281660,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Breakfast, Elevator, Washer, Dryer, Essentials, Shampoo, Hair dryer, Iron, Private living room, Hot water, Bed linens, Extra pillows and blankets, Refrigerator, Dishes and silverware, Cooking basics, Long term stays allowed"
32308714,"Wifi, Kitchen, Smoking allowed, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove"
32338168,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Family/kid friendly, Essentials, Shampoo, Bed linens, Microwave, Coffee maker, Cooking basics, Oven, Step-free access"
32338915,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Paid parking off premises, Elevator, Shampoo, Hangers, Hair dryer, Iron"
32375230,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron"
3254016,"TV, Cable TV, Internet, Wifi, Air conditioning, Doorman, Breakfast, Elevator, Heating, Smoke detector, Fire extinguisher, Shampoo, Bed linens"
32541101,"Wifi, Kitchen, Elevator, Indoor fireplace, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove"
32603163,"Wifi, Air conditioning, Pool, Kitchen, Gym, Elevator, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Host greets you"
3335550,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Smoking allowed, Doorman, Heating, Family/kid friendly, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials"
336569,"TV, Cable TV, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Smoking allowed, Doorman, Elevator, Family/kid friendly, Washer, Fire extinguisher, Beachfront"
3464992,"TV, Cable TV, Internet, Wifi, Kitchen, Heating, Family/kid friendly, First aid kit, Fire extinguisher, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Outlet covers, High chair, Crib, Children’s dinnerware, Hot water, Luggage dropoff allowed, Long term stays allowed, Host greets you"
349618,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Doorman, Gym, Elevator, Buzzer/wireless intercom, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Smart lock, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Luggage dropoff allowed, Long term stays allowed, Wide doorway, Well-lit path to entrance, Paid parking on premises"
3503965,"TV, Cable TV, Wifi, Kitchen, Paid parking off premises, Heating, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Hot water, Long term stays allowed, Host greets you"
3517568,"TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Cooking basics, Luggage dropoff allowed, Long term stays allowed, Host greets you, Hot water kettle"
3532235,"Internet, Wifi, Kitchen, Heating, Family/kid friendly, Washer, Smoke detector, Fire extinguisher, Essentials"
4016121,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Elevator, Buzzer/wireless intercom, Heating, Smoke detector, Essentials, Shampoo"
4178954,"TV, Cable TV, Internet, Wifi, Kitchen, Breakfast, Heating, Family/kid friendly, Washer, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron"
3404472,"TV, Internet, Wifi, Air conditioning, Kitchen, Pets live on this property, Cat(s), Free street parking, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hair dryer, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Host greets you"
342139,"TV, Cable TV, Internet, Wifi, Free parking on premises, Pets live on this property, Cat(s), Indoor fireplace, Family/kid friendly, Smoke detector, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Laptop friendly workspace"
3527622,"Internet, Wifi, Kitchen, Heating, Family/kid friendly, Washer, Smoke detector, Essentials"
3567993,"TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Smoking allowed, Pets allowed, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Safety card, Fire extinguisher, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, High chair, Children’s books and toys, Crib, Hot water, Long term stays allowed, Paid parking on premises"
3952093,"Cable TV, Internet, Wifi, Air conditioning, Kitchen, Pets allowed, Doorman, Pets live on this property, Elevator, Family/kid friendly, Smoke detector"
4044871,"Internet, Wifi, Kitchen, Buzzer/wireless intercom, Washer, Essentials, Shampoo"
4076976,"TV, Wifi, Pool, Kitchen, Heating, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Body soap, Bath towel, Toilet paper, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, BBQ grill, Patio or balcony, Ceiling fan, Mini fridge, Smart TV, DVD player, Beach view, Heated towel rack, Terrace, Sauna, Espresso machine, Formal dining area, Private pool, En suite bathroom, Outdoor seating, Full kitchen, Bedroom comforts, Bathroom essentials"
4138110,"TV, Cable TV, Internet, Wifi, Kitchen, Smoking allowed, Buzzer/wireless intercom, Washer, Dryer, Smoke detector, Essentials"
4164487,"TV, Internet, Wifi, Kitchen, Free street parking, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Bed linens, Extra pillows and blankets, Host greets you"
404688,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Pets live on this property, Indoor fireplace, Family/kid friendly, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, 24-hour check-in, Hair dryer, Laptop friendly workspace"
4052514,"TV, Internet, Wifi, Air conditioning, Kitchen, Free street parking, Hot tub, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Bathtub, Pack ’n Play/travel crib, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Host greets you"
357958,"Wifi, Air conditioning, Kitchen, Doorman, Pets live on this property, Cat(s), Elevator, Buzzer/wireless intercom, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Bed linens, Host greets you, Paid parking on premises"
3930842,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Doorman, Gym, Elevator, Hot tub, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace"
3963635,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Pets live on this property, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private living room, Baby monitor, Outlet covers, Bathtub, Baby bath, Changing table, High chair, Stair gates, Children’s books and toys, Window guards, Babysitter recommendations, Crib, Pack ’n Play/travel crib, Room-darkening shades, Children’s dinnerware, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Garden or backyard, Flat path to front door, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Hot water kettle, Air purifier"
